filename,split,row_idx,label,n_symbols
train/train_0001_04.png,train,1,ᮕ ᮙ ᮏᮤ ᮊ ᮔ ᮔ <sp> ᮛᮦ ᮊ᮪ <sp> ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮘ ᮕ ᮔ,20
train/train_0001_05.png,train,1,ᮕ ᮙ ᮏᮤ ᮊ ᮔ ᮔ <sp> ᮛᮦ ᮊ᮪ <sp> ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮘ ᮕ ᮔ,20
train/train_0001_06.png,train,1,ᮕ ᮙ ᮏᮤ ᮊ ᮔ ᮔ <sp> ᮛᮦ ᮊ᮪ <sp> ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮘ ᮕ ᮔ,20
train/train_0001_07.png,train,1,ᮕ ᮙ ᮏᮤ ᮊ ᮔ ᮔ <sp> ᮛᮦ ᮊ᮪ <sp> ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮘ ᮕ ᮔ,20
train/train_0003_00.png,train,3,ᮙ ᮔᮦᮂ ᮔ <sp> ᮊ <sp> ᮙ ᮔ <sp> ᮘᮨ ᮓᮧ ᮌ᮪ <sp> ᮒᮦᮂ <sp> ᮑ,16
train/train_0003_01.png,train,3,ᮙ ᮔᮦᮂ ᮔ <sp> ᮊ <sp> ᮙ ᮔ <sp> ᮘᮨ ᮓᮧ ᮌ᮪ <sp> ᮒᮦᮂ <sp> ᮑ,16
train/train_0003_02.png,train,3,ᮙ ᮔᮦᮂ ᮔ <sp> ᮊ <sp> ᮙ ᮔ <sp> ᮘᮨ ᮓᮧ ᮌ᮪ <sp> ᮒᮦᮂ <sp> ᮑ,16
train/train_0003_03.png,train,3,ᮙ ᮔᮦᮂ ᮔ <sp> ᮊ <sp> ᮙ ᮔ <sp> ᮘᮨ ᮓᮧ ᮌ᮪ <sp> ᮒᮦᮂ <sp> ᮑ,16
train/train_0003_04.png,train,3,ᮙ ᮔᮦᮂ ᮔ <sp> ᮊ <sp> ᮙ ᮔ <sp> ᮘᮨ ᮓᮧ ᮌ᮪ <sp> ᮒᮦᮂ <sp> ᮑ,16
train/train_0003_05.png,train,3,ᮙ ᮔᮦᮂ ᮔ <sp> ᮊ <sp> ᮙ ᮔ <sp> ᮘᮨ ᮓᮧ ᮌ᮪ <sp> ᮒᮦᮂ <sp> ᮑ,16
train/train_0003_06.png,train,3,ᮙ ᮔᮦᮂ ᮔ <sp> ᮊ <sp> ᮙ ᮔ <sp> ᮘᮨ ᮓᮧ ᮌ᮪ <sp> ᮒᮦᮂ <sp> ᮑ,16
train/train_0003_07.png,train,3,ᮙ ᮔᮦᮂ ᮔ <sp> ᮊ <sp> ᮙ ᮔ <sp> ᮘᮨ ᮓᮧ ᮌ᮪ <sp> ᮒᮦᮂ <sp> ᮑ,16
train/train_0004_00.png,train,4,ᮃ ᮔ ᮊ᮪ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ <sp> ᮒᮦ ᮃ,12
train/train_0004_01.png,train,4,ᮃ ᮔ ᮊ᮪ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ <sp> ᮒᮦ ᮃ,12
train/train_0004_02.png,train,4,ᮃ ᮔ ᮊ᮪ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ <sp> ᮒᮦ ᮃ,12
train/train_0004_03.png,train,4,ᮃ ᮔ ᮊ᮪ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ <sp> ᮒᮦ ᮃ,12
train/train_0004_04.png,train,4,ᮃ ᮔ ᮊ᮪ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ <sp> ᮒᮦ ᮃ,12
train/train_0004_05.png,train,4,ᮃ ᮔ ᮊ᮪ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ <sp> ᮒᮦ ᮃ,12
train/train_0004_06.png,train,4,ᮃ ᮔ ᮊ᮪ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ <sp> ᮒᮦ ᮃ,12
train/train_0004_07.png,train,4,ᮃ ᮔ ᮊ᮪ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ <sp> ᮒᮦ ᮃ,12
train/train_0005_00.png,train,5,ᮠ ᮚᮀ <sp> ᮌᮩ ᮛ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ <sp> ᮓᮤ ᮊ ᮝᮤ ᮔ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ,20
train/train_0005_01.png,train,5,ᮠ ᮚᮀ <sp> ᮌᮩ ᮛ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ <sp> ᮓᮤ ᮊ ᮝᮤ ᮔ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ,20
train/train_0005_02.png,train,5,ᮠ ᮚᮀ <sp> ᮌᮩ ᮛ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ <sp> ᮓᮤ ᮊ ᮝᮤ ᮔ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ,20
train/train_0005_03.png,train,5,ᮠ ᮚᮀ <sp> ᮌᮩ ᮛ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ <sp> ᮓᮤ ᮊ ᮝᮤ ᮔ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ,20
train/train_0005_04.png,train,5,ᮠ ᮚᮀ <sp> ᮌᮩ ᮛ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ <sp> ᮓᮤ ᮊ ᮝᮤ ᮔ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ,20
train/train_0005_05.png,train,5,ᮠ ᮚᮀ <sp> ᮌᮩ ᮛ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ <sp> ᮓᮤ ᮊ ᮝᮤ ᮔ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ,20
train/train_0005_06.png,train,5,ᮠ ᮚᮀ <sp> ᮌᮩ ᮛ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ <sp> ᮓᮤ ᮊ ᮝᮤ ᮔ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ,20
train/train_0005_07.png,train,5,ᮠ ᮚᮀ <sp> ᮌᮩ ᮛ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ <sp> ᮓᮤ ᮊ ᮝᮤ ᮔ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ,20
train/train_0006_00.png,train,6,ᮠ ᮚ ᮙ᮪ <sp> ᮍ ᮓᮨ ᮓᮨ ᮙ᮪ ᮕᮦ ᮞ᮪ <sp> ᮍ ᮓ ᮌᮧ <sp> ᮓ ᮌᮧ <sp> ᮘᮩ ᮛᮀ,20
train/train_0006_01.png,train,6,ᮠ ᮚ ᮙ᮪ <sp> ᮍ ᮓᮨ ᮓᮨ ᮙ᮪ ᮕᮦ ᮞ᮪ <sp> ᮍ ᮓ ᮌᮧ <sp> ᮓ ᮌᮧ <sp> ᮘᮩ ᮛᮀ,20
train/train_0006_02.png,train,6,ᮠ ᮚ ᮙ᮪ <sp> ᮍ ᮓᮨ ᮓᮨ ᮙ᮪ ᮕᮦ ᮞ᮪ <sp> ᮍ ᮓ ᮌᮧ <sp> ᮓ ᮌᮧ <sp> ᮘᮩ ᮛᮀ,20
train/train_0006_03.png,train,6,ᮠ ᮚ ᮙ᮪ <sp> ᮍ ᮓᮨ ᮓᮨ ᮙ᮪ ᮕᮦ ᮞ᮪ <sp> ᮍ ᮓ ᮌᮧ <sp> ᮓ ᮌᮧ <sp> ᮘᮩ ᮛᮀ,20
train/train_0006_04.png,train,6,ᮠ ᮚ ᮙ᮪ <sp> ᮍ ᮓᮨ ᮓᮨ ᮙ᮪ ᮕᮦ ᮞ᮪ <sp> ᮍ ᮓ ᮌᮧ <sp> ᮓ ᮌᮧ <sp> ᮘᮩ ᮛᮀ,20
train/train_0006_05.png,train,6,ᮠ ᮚ ᮙ᮪ <sp> ᮍ ᮓᮨ ᮓᮨ ᮙ᮪ ᮕᮦ ᮞ᮪ <sp> ᮍ ᮓ ᮌᮧ <sp> ᮓ ᮌᮧ <sp> ᮘᮩ ᮛᮀ,20
train/train_0006_06.png,train,6,ᮠ ᮚ ᮙ᮪ <sp> ᮍ ᮓᮨ ᮓᮨ ᮙ᮪ ᮕᮦ ᮞ᮪ <sp> ᮍ ᮓ ᮌᮧ <sp> ᮓ ᮌᮧ <sp> ᮘᮩ ᮛᮀ,20
train/train_0006_07.png,train,6,ᮠ ᮚ ᮙ᮪ <sp> ᮍ ᮓᮨ ᮓᮨ ᮙ᮪ ᮕᮦ ᮞ᮪ <sp> ᮍ ᮓ ᮌᮧ <sp> ᮓ ᮌᮧ <sp> ᮘᮩ ᮛᮀ,20
train/train_0007_00.png,train,7,ᮞᮥ ᮕ᮪ <sp> ᮘ ᮆ <sp> ᮍᮥ ᮛᮥ ᮍ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮊᮥ <sp> ᮊᮥ ᮛᮥᮀ,18
train/train_0007_01.png,train,7,ᮞᮥ ᮕ᮪ <sp> ᮘ ᮆ <sp> ᮍᮥ ᮛᮥ ᮍ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮊᮥ <sp> ᮊᮥ ᮛᮥᮀ,18
train/train_0007_02.png,train,7,ᮞᮥ ᮕ᮪ <sp> ᮘ ᮆ <sp> ᮍᮥ ᮛᮥ ᮍ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮊᮥ <sp> ᮊᮥ ᮛᮥᮀ,18
train/train_0007_03.png,train,7,ᮞᮥ ᮕ᮪ <sp> ᮘ ᮆ <sp> ᮍᮥ ᮛᮥ ᮍ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮊᮥ <sp> ᮊᮥ ᮛᮥᮀ,18
train/train_0007_04.png,train,7,ᮞᮥ ᮕ᮪ <sp> ᮘ ᮆ <sp> ᮍᮥ ᮛᮥ ᮍ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮊᮥ <sp> ᮊᮥ ᮛᮥᮀ,18
train/train_0007_05.png,train,7,ᮞᮥ ᮕ᮪ <sp> ᮘ ᮆ <sp> ᮍᮥ ᮛᮥ ᮍ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮊᮥ <sp> ᮊᮥ ᮛᮥᮀ,18
train/train_0007_06.png,train,7,ᮞᮥ ᮕ᮪ <sp> ᮘ ᮆ <sp> ᮍᮥ ᮛᮥ ᮍ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮊᮥ <sp> ᮊᮥ ᮛᮥᮀ,18
train/train_0007_07.png,train,7,ᮞᮥ ᮕ᮪ <sp> ᮘ ᮆ <sp> ᮍᮥ ᮛᮥ ᮍ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮊᮥ <sp> ᮊᮥ ᮛᮥᮀ,18
train/train_0008_00.png,train,8,ᮘ ᮜᮤ ᮊ᮪ <sp> ᮓᮩ ᮄ <sp> ᮊ <sp> ᮄ ᮙᮂ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ,17
train/train_0008_01.png,train,8,ᮘ ᮜᮤ ᮊ᮪ <sp> ᮓᮩ ᮄ <sp> ᮊ <sp> ᮄ ᮙᮂ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ,17
train/train_0008_02.png,train,8,ᮘ ᮜᮤ ᮊ᮪ <sp> ᮓᮩ ᮄ <sp> ᮊ <sp> ᮄ ᮙᮂ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ,17
train/train_0008_03.png,train,8,ᮘ ᮜᮤ ᮊ᮪ <sp> ᮓᮩ ᮄ <sp> ᮊ <sp> ᮄ ᮙᮂ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ,17
train/train_0008_04.png,train,8,ᮘ ᮜᮤ ᮊ᮪ <sp> ᮓᮩ ᮄ <sp> ᮊ <sp> ᮄ ᮙᮂ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ,17
train/train_0008_05.png,train,8,ᮘ ᮜᮤ ᮊ᮪ <sp> ᮓᮩ ᮄ <sp> ᮊ <sp> ᮄ ᮙᮂ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ,17
train/train_0008_06.png,train,8,ᮘ ᮜᮤ ᮊ᮪ <sp> ᮓᮩ ᮄ <sp> ᮊ <sp> ᮄ ᮙᮂ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ,17
train/train_0008_07.png,train,8,ᮘ ᮜᮤ ᮊ᮪ <sp> ᮓᮩ ᮄ <sp> ᮊ <sp> ᮄ ᮙᮂ <sp> ᮘ ᮕ <sp> ᮒ ᮔᮤ,17
train/train_0009_00.png,train,9,ᮊ <sp> ᮜᮩ ᮝᮤ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮙᮧ ᮑᮦ ᮒ᮪ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ,18
train/train_0009_01.png,train,9,ᮊ <sp> ᮜᮩ ᮝᮤ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮙᮧ ᮑᮦ ᮒ᮪ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ,18
train/train_0009_02.png,train,9,ᮊ <sp> ᮜᮩ ᮝᮤ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮙᮧ ᮑᮦ ᮒ᮪ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ,18
train/train_0009_03.png,train,9,ᮊ <sp> ᮜᮩ ᮝᮤ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮙᮧ ᮑᮦ ᮒ᮪ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ,18
train/train_0009_04.png,train,9,ᮊ <sp> ᮜᮩ ᮝᮤ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮙᮧ ᮑᮦ ᮒ᮪ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ,18
train/train_0009_05.png,train,9,ᮊ <sp> ᮜᮩ ᮝᮤ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮙᮧ ᮑᮦ ᮒ᮪ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ,18
train/train_0009_06.png,train,9,ᮊ <sp> ᮜᮩ ᮝᮤ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮙᮧ ᮑᮦ ᮒ᮪ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ,18
train/train_0009_07.png,train,9,ᮊ <sp> ᮜᮩ ᮝᮤ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮙᮧ ᮑᮦ ᮒ᮪ <sp> ᮘᮥ ᮛᮥ <sp> ᮘᮥ ᮛᮥ,18
train/train_0010_00.png,train,10,ᮜᮥᮀ <sp> ᮘ ᮆ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮊᮥ ᮚ <sp> ᮒᮨᮂ <sp> ᮓᮤ ᮃ ᮜᮥᮀ ᮊᮩ ᮔ᮪,19
train/train_0010_01.png,train,10,ᮜᮥᮀ <sp> ᮘ ᮆ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮊᮥ ᮚ <sp> ᮒᮨᮂ <sp> ᮓᮤ ᮃ ᮜᮥᮀ ᮊᮩ ᮔ᮪,19
train/train_0010_02.png,train,10,ᮜᮥᮀ <sp> ᮘ ᮆ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮊᮥ ᮚ <sp> ᮒᮨᮂ <sp> ᮓᮤ ᮃ ᮜᮥᮀ ᮊᮩ ᮔ᮪,19
train/train_0010_03.png,train,10,ᮜᮥᮀ <sp> ᮘ ᮆ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮊᮥ ᮚ <sp> ᮒᮨᮂ <sp> ᮓᮤ ᮃ ᮜᮥᮀ ᮊᮩ ᮔ᮪,19
train/train_0010_04.png,train,10,ᮜᮥᮀ <sp> ᮘ ᮆ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮊᮥ ᮚ <sp> ᮒᮨᮂ <sp> ᮓᮤ ᮃ ᮜᮥᮀ ᮊᮩ ᮔ᮪,19
train/train_0010_05.png,train,10,ᮜᮥᮀ <sp> ᮘ ᮆ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮊᮥ ᮚ <sp> ᮒᮨᮂ <sp> ᮓᮤ ᮃ ᮜᮥᮀ ᮊᮩ ᮔ᮪,19
train/train_0010_06.png,train,10,ᮜᮥᮀ <sp> ᮘ ᮆ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮊᮥ ᮚ <sp> ᮒᮨᮂ <sp> ᮓᮤ ᮃ ᮜᮥᮀ ᮊᮩ ᮔ᮪,19
train/train_0010_07.png,train,10,ᮜᮥᮀ <sp> ᮘ ᮆ <sp> ᮞ ᮊ ᮓᮀ <sp> ᮊᮥ ᮚ <sp> ᮒᮨᮂ <sp> ᮓᮤ ᮃ ᮜᮥᮀ ᮊᮩ ᮔ᮪,19
train/train_0011_00.png,train,11,ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮞᮤ <sp> ᮎ ᮔ᮪ ᮓᮢᮤ ᮊ <sp> ᮒᮦᮂ <sp> ᮠᮤ ᮏᮤ <sp> ᮇ ᮌᮦ,21
train/train_0011_01.png,train,11,ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮞᮤ <sp> ᮎ ᮔ᮪ ᮓᮢᮤ ᮊ <sp> ᮒᮦᮂ <sp> ᮠᮤ ᮏᮤ <sp> ᮇ ᮌᮦ,21
train/train_0011_02.png,train,11,ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮞᮤ <sp> ᮎ ᮔ᮪ ᮓᮢᮤ ᮊ <sp> ᮒᮦᮂ <sp> ᮠᮤ ᮏᮤ <sp> ᮇ ᮌᮦ,21
train/train_0011_03.png,train,11,ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮞᮤ <sp> ᮎ ᮔ᮪ ᮓᮢᮤ ᮊ <sp> ᮒᮦᮂ <sp> ᮠᮤ ᮏᮤ <sp> ᮇ ᮌᮦ,21
train/train_0011_04.png,train,11,ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮞᮤ <sp> ᮎ ᮔ᮪ ᮓᮢᮤ ᮊ <sp> ᮒᮦᮂ <sp> ᮠᮤ ᮏᮤ <sp> ᮇ ᮌᮦ,21
train/train_0011_05.png,train,11,ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮞᮤ <sp> ᮎ ᮔ᮪ ᮓᮢᮤ ᮊ <sp> ᮒᮦᮂ <sp> ᮠᮤ ᮏᮤ <sp> ᮇ ᮌᮦ,21
train/train_0011_06.png,train,11,ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮞᮤ <sp> ᮎ ᮔ᮪ ᮓᮢᮤ ᮊ <sp> ᮒᮦᮂ <sp> ᮠᮤ ᮏᮤ <sp> ᮇ ᮌᮦ,21
train/train_0011_07.png,train,11,ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮒᮥᮂ <sp> ᮞᮤ <sp> ᮎ ᮔ᮪ ᮓᮢᮤ ᮊ <sp> ᮒᮦᮂ <sp> ᮠᮤ ᮏᮤ <sp> ᮇ ᮌᮦ,21
train/train_0012_00.png,train,12,ᮊ ᮘᮦᮂ <sp> ᮘᮀ ᮞ <sp> ᮌ ᮌ ᮊ᮪ <sp> ᮍ ᮛ ᮞ <sp> ᮠᮦ ᮛ ᮔ᮪ <sp> ᮊᮥ,19
train/train_0012_01.png,train,12,ᮊ ᮘᮦᮂ <sp> ᮘᮀ ᮞ <sp> ᮌ ᮌ ᮊ᮪ <sp> ᮍ ᮛ ᮞ <sp> ᮠᮦ ᮛ ᮔ᮪ <sp> ᮊᮥ,19
train/train_0012_02.png,train,12,ᮊ ᮘᮦᮂ <sp> ᮘᮀ ᮞ <sp> ᮌ ᮌ ᮊ᮪ <sp> ᮍ ᮛ ᮞ <sp> ᮠᮦ ᮛ ᮔ᮪ <sp> ᮊᮥ,19
train/train_0012_03.png,train,12,ᮊ ᮘᮦᮂ <sp> ᮘᮀ ᮞ <sp> ᮌ ᮌ ᮊ᮪ <sp> ᮍ ᮛ ᮞ <sp> ᮠᮦ ᮛ ᮔ᮪ <sp> ᮊᮥ,19
train/train_0012_04.png,train,12,ᮊ ᮘᮦᮂ <sp> ᮘᮀ ᮞ <sp> ᮌ ᮌ ᮊ᮪ <sp> ᮍ ᮛ ᮞ <sp> ᮠᮦ ᮛ ᮔ᮪ <sp> ᮊᮥ,19
train/train_0012_05.png,train,12,ᮊ ᮘᮦᮂ <sp> ᮘᮀ ᮞ <sp> ᮌ ᮌ ᮊ᮪ <sp> ᮍ ᮛ ᮞ <sp> ᮠᮦ ᮛ ᮔ᮪ <sp> ᮊᮥ,19
train/train_0012_06.png,train,12,ᮊ ᮘᮦᮂ <sp> ᮘᮀ ᮞ <sp> ᮌ ᮌ ᮊ᮪ <sp> ᮍ ᮛ ᮞ <sp> ᮠᮦ ᮛ ᮔ᮪ <sp> ᮊᮥ,19
train/train_0012_07.png,train,12,ᮊ ᮘᮦᮂ <sp> ᮘᮀ ᮞ <sp> ᮌ ᮌ ᮊ᮪ <sp> ᮍ ᮛ ᮞ <sp> ᮠᮦ ᮛ ᮔ᮪ <sp> ᮊᮥ,19
train/train_0013_00.png,train,13,ᮊᮩ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮓᮤ <sp> ᮔᮥ <sp> ᮘᮥ ᮔᮤ,12
train/train_0013_01.png,train,13,ᮊᮩ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮓᮤ <sp> ᮔᮥ <sp> ᮘᮥ ᮔᮤ,12
train/train_0013_02.png,train,13,ᮊᮩ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮓᮤ <sp> ᮔᮥ <sp> ᮘᮥ ᮔᮤ,12
train/train_0013_03.png,train,13,ᮊᮩ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮓᮤ <sp> ᮔᮥ <sp> ᮘᮥ ᮔᮤ,12
train/train_0013_04.png,train,13,ᮊᮩ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮓᮤ <sp> ᮔᮥ <sp> ᮘᮥ ᮔᮤ,12
train/train_0013_05.png,train,13,ᮊᮩ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮓᮤ <sp> ᮔᮥ <sp> ᮘᮥ ᮔᮤ,12
train/train_0013_06.png,train,13,ᮊᮩ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮓᮤ <sp> ᮔᮥ <sp> ᮘᮥ ᮔᮤ,12
train/train_0013_07.png,train,13,ᮊᮩ ᮔ᮪ <sp> ᮙ ᮔᮦᮂ <sp> ᮓᮤ <sp> ᮔᮥ <sp> ᮘᮥ ᮔᮤ,12
train/train_0014_00.png,train,14,ᮌ ᮝᮦ ᮔ <sp> ᮍ ᮔ᮪ <sp> ᮅ ᮊᮥᮁ <sp> ᮎᮤ ᮔ᮪ ᮓᮨ ᮒᮨ ᮔ᮪ <sp> ᮙᮨ ᮔ᮪ ᮎᮤ ᮜ᮪,20
train/train_0014_01.png,train,14,ᮌ ᮝᮦ ᮔ <sp> ᮍ ᮔ᮪ <sp> ᮅ ᮊᮥᮁ <sp> ᮎᮤ ᮔ᮪ ᮓᮨ ᮒᮨ ᮔ᮪ <sp> ᮙᮨ ᮔ᮪ ᮎᮤ ᮜ᮪,20
