filename,split,label,sentence_row_idx,position,word_idx,n_syll_in_sentence
train/81618_08.png,train,ᮉᮂ,,,,
train/81618_09.png,train,ᮉᮂ,,,,
train/81618_10.png,train,ᮉᮂ,,,,
train/81618_11.png,train,ᮉᮂ,,,,
train/81618_12.png,train,ᮉᮂ,,,,
train/81618_13.png,train,ᮉᮂ,,,,
train/81618_14.png,train,ᮉᮂ,,,,
train/99571_00.png,train,ᮊ,,,,
train/99571_01.png,train,ᮊ,,,,
train/99571_02.png,train,ᮊ,,,,
train/99571_03.png,train,ᮊ,,,,
train/99571_04.png,train,ᮊ,,,,
train/99571_05.png,train,ᮊ,,,,
train/99571_06.png,train,ᮊ,,,,
train/99571_07.png,train,ᮊ,,,,
train/99571_08.png,train,ᮊ,,,,
train/99571_09.png,train,ᮊ,,,,
train/99571_10.png,train,ᮊ,,,,
train/99571_11.png,train,ᮊ,,,,
train/99571_12.png,train,ᮊ,,,,
train/99571_13.png,train,ᮊ,,,,
train/99571_14.png,train,ᮊ,,,,
train/24190_00.png,train,ᮊᮀ,,,,
train/24190_01.png,train,ᮊᮀ,,,,
train/24190_02.png,train,ᮊᮀ,,,,
train/24190_03.png,train,ᮊᮀ,,,,
train/24190_04.png,train,ᮊᮀ,,,,
train/24190_05.png,train,ᮊᮀ,,,,
train/24190_06.png,train,ᮊᮀ,,,,
train/24190_07.png,train,ᮊᮀ,,,,
train/24190_08.png,train,ᮊᮀ,,,,
train/24190_09.png,train,ᮊᮀ,,,,
train/24190_10.png,train,ᮊᮀ,,,,
train/24190_11.png,train,ᮊᮀ,,,,
train/24190_12.png,train,ᮊᮀ,,,,
train/24190_13.png,train,ᮊᮀ,,,,
train/24190_14.png,train,ᮊᮀ,,,,
train/47465_00.png,train,ᮊᮁ,,,,
train/47465_01.png,train,ᮊᮁ,,,,
train/47465_02.png,train,ᮊᮁ,,,,
train/47465_03.png,train,ᮊᮁ,,,,
train/47465_04.png,train,ᮊᮁ,,,,
train/47465_05.png,train,ᮊᮁ,,,,
train/47465_06.png,train,ᮊᮁ,,,,
train/47465_07.png,train,ᮊᮁ,,,,
train/47465_08.png,train,ᮊᮁ,,,,
train/47465_09.png,train,ᮊᮁ,,,,
train/47465_10.png,train,ᮊᮁ,,,,
train/47465_11.png,train,ᮊᮁ,,,,
train/47465_12.png,train,ᮊᮁ,,,,
train/47465_13.png,train,ᮊᮁ,,,,
train/47465_14.png,train,ᮊᮁ,,,,
train/71993_00.png,train,ᮊᮂ,,,,
train/71993_01.png,train,ᮊᮂ,,,,
train/71993_02.png,train,ᮊᮂ,,,,
train/71993_03.png,train,ᮊᮂ,,,,
train/71993_04.png,train,ᮊᮂ,,,,
train/71993_05.png,train,ᮊᮂ,,,,
train/71993_06.png,train,ᮊᮂ,,,,
train/71993_07.png,train,ᮊᮂ,,,,
train/71993_08.png,train,ᮊᮂ,,,,
train/71993_09.png,train,ᮊᮂ,,,,
train/71993_10.png,train,ᮊᮂ,,,,
train/71993_11.png,train,ᮊᮂ,,,,
train/71993_12.png,train,ᮊᮂ,,,,
train/71993_13.png,train,ᮊᮂ,,,,
train/71993_14.png,train,ᮊᮂ,,,,
train/34684_00.png,train,ᮊᮣᮥ,,,,
train/34684_01.png,train,ᮊᮣᮥ,,,,
train/34684_02.png,train,ᮊᮣᮥ,,,,
train/34684_03.png,train,ᮊᮣᮥ,,,,
train/34684_04.png,train,ᮊᮣᮥ,,,,
train/34684_05.png,train,ᮊᮣᮥ,,,,
train/34684_06.png,train,ᮊᮣᮥ,,,,
train/34684_07.png,train,ᮊᮣᮥ,,,,
train/34684_08.png,train,ᮊᮣᮥ,,,,
train/34684_09.png,train,ᮊᮣᮥ,,,,
train/34684_10.png,train,ᮊᮣᮥ,,,,
train/34684_11.png,train,ᮊᮣᮥ,,,,
train/34684_12.png,train,ᮊᮣᮥ,,,,
train/34684_13.png,train,ᮊᮣᮥ,,,,
train/34684_14.png,train,ᮊᮣᮥ,,,,
train/57014_00.png,train,ᮊᮤ,,,,
train/57014_01.png,train,ᮊᮤ,,,,
train/57014_02.png,train,ᮊᮤ,,,,
train/57014_03.png,train,ᮊᮤ,,,,
train/57014_04.png,train,ᮊᮤ,,,,
train/57014_05.png,train,ᮊᮤ,,,,
train/57014_06.png,train,ᮊᮤ,,,,
train/57014_07.png,train,ᮊᮤ,,,,
train/57014_08.png,train,ᮊᮤ,,,,
train/57014_09.png,train,ᮊᮤ,,,,
train/57014_10.png,train,ᮊᮤ,,,,
train/57014_11.png,train,ᮊᮤ,,,,
train/57014_12.png,train,ᮊᮤ,,,,
train/57014_13.png,train,ᮊᮤ,,,,
train/57014_14.png,train,ᮊᮤ,,,,
train/13379_00.png,train,ᮊᮤᮀ,,,,
train/13379_01.png,train,ᮊᮤᮀ,,,,
train/13379_02.png,train,ᮊᮤᮀ,,,,
train/13379_03.png,train,ᮊᮤᮀ,,,,
train/13379_04.png,train,ᮊᮤᮀ,,,,
train/13379_05.png,train,ᮊᮤᮀ,,,,
train/13379_06.png,train,ᮊᮤᮀ,,,,
train/13379_07.png,train,ᮊᮤᮀ,,,,
train/13379_08.png,train,ᮊᮤᮀ,,,,
train/13379_09.png,train,ᮊᮤᮀ,,,,
train/13379_10.png,train,ᮊᮤᮀ,,,,
train/13379_11.png,train,ᮊᮤᮀ,,,,
train/13379_12.png,train,ᮊᮤᮀ,,,,
train/13379_13.png,train,ᮊᮤᮀ,,,,
train/13379_14.png,train,ᮊᮤᮀ,,,,
train/44461_00.png,train,ᮊᮤᮁ,,,,
train/44461_01.png,train,ᮊᮤᮁ,,,,
train/44461_02.png,train,ᮊᮤᮁ,,,,
train/44461_03.png,train,ᮊᮤᮁ,,,,
train/44461_04.png,train,ᮊᮤᮁ,,,,
train/44461_05.png,train,ᮊᮤᮁ,,,,
train/44461_06.png,train,ᮊᮤᮁ,,,,
train/44461_07.png,train,ᮊᮤᮁ,,,,
train/44461_08.png,train,ᮊᮤᮁ,,,,
train/44461_09.png,train,ᮊᮤᮁ,,,,
train/44461_10.png,train,ᮊᮤᮁ,,,,
train/44461_11.png,train,ᮊᮤᮁ,,,,
train/44461_12.png,train,ᮊᮤᮁ,,,,
train/44461_13.png,train,ᮊᮤᮁ,,,,
train/44461_14.png,train,ᮊᮤᮁ,,,,
train/87375_00.png,train,ᮊᮥ,,,,
train/87375_01.png,train,ᮊᮥ,,,,
train/87375_02.png,train,ᮊᮥ,,,,
train/87375_03.png,train,ᮊᮥ,,,,
train/87375_04.png,train,ᮊᮥ,,,,
train/87375_05.png,train,ᮊᮥ,,,,
train/87375_06.png,train,ᮊᮥ,,,,
train/87375_07.png,train,ᮊᮥ,,,,
train/87375_08.png,train,ᮊᮥ,,,,
train/87375_09.png,train,ᮊᮥ,,,,
train/87375_10.png,train,ᮊᮥ,,,,
train/87375_11.png,train,ᮊᮥ,,,,
train/87375_12.png,train,ᮊᮥ,,,,
train/87375_13.png,train,ᮊᮥ,,,,
train/87375_14.png,train,ᮊᮥ,,,,
train/74165_00.png,train,ᮊᮥᮀ,,,,
train/74165_01.png,train,ᮊᮥᮀ,,,,
train/74165_02.png,train,ᮊᮥᮀ,,,,
train/74165_03.png,train,ᮊᮥᮀ,,,,
train/74165_04.png,train,ᮊᮥᮀ,,,,
train/74165_05.png,train,ᮊᮥᮀ,,,,
train/74165_06.png,train,ᮊᮥᮀ,,,,
train/74165_07.png,train,ᮊᮥᮀ,,,,
train/74165_08.png,train,ᮊᮥᮀ,,,,
train/74165_09.png,train,ᮊᮥᮀ,,,,
train/74165_10.png,train,ᮊᮥᮀ,,,,
train/74165_11.png,train,ᮊᮥᮀ,,,,
train/74165_12.png,train,ᮊᮥᮀ,,,,
train/74165_13.png,train,ᮊᮥᮀ,,,,
train/74165_14.png,train,ᮊᮥᮀ,,,,
train/47064_00.png,train,ᮊᮥᮁ,,,,
train/47064_01.png,train,ᮊᮥᮁ,,,,
train/47064_02.png,train,ᮊᮥᮁ,,,,
train/47064_03.png,train,ᮊᮥᮁ,,,,
train/47064_04.png,train,ᮊᮥᮁ,,,,
train/47064_05.png,train,ᮊᮥᮁ,,,,
train/47064_06.png,train,ᮊᮥᮁ,,,,
train/47064_07.png,train,ᮊᮥᮁ,,,,
train/47064_08.png,train,ᮊᮥᮁ,,,,
train/47064_09.png,train,ᮊᮥᮁ,,,,
train/47064_10.png,train,ᮊᮥᮁ,,,,
train/47064_11.png,train,ᮊᮥᮁ,,,,
train/47064_12.png,train,ᮊᮥᮁ,,,,
train/47064_13.png,train,ᮊᮥᮁ,,,,
train/47064_14.png,train,ᮊᮥᮁ,,,,
train/35521_00.png,train,ᮊᮦ,,,,
train/35521_01.png,train,ᮊᮦ,,,,
train/35521_02.png,train,ᮊᮦ,,,,
train/35521_03.png,train,ᮊᮦ,,,,
train/35521_04.png,train,ᮊᮦ,,,,
train/35521_05.png,train,ᮊᮦ,,,,
train/35521_06.png,train,ᮊᮦ,,,,
train/35521_07.png,train,ᮊᮦ,,,,
train/35521_08.png,train,ᮊᮦ,,,,
train/35521_09.png,train,ᮊᮦ,,,,
train/35521_10.png,train,ᮊᮦ,,,,
train/35521_11.png,train,ᮊᮦ,,,,
train/35521_12.png,train,ᮊᮦ,,,,
train/35521_13.png,train,ᮊᮦ,,,,
train/35521_14.png,train,ᮊᮦ,,,,
train/88926_00.png,train,ᮊᮦᮀ,,,,
train/88926_01.png,train,ᮊᮦᮀ,,,,
train/88926_02.png,train,ᮊᮦᮀ,,,,
train/88926_03.png,train,ᮊᮦᮀ,,,,
train/88926_04.png,train,ᮊᮦᮀ,,,,
train/88926_05.png,train,ᮊᮦᮀ,,,,
train/88926_06.png,train,ᮊᮦᮀ,,,,
train/88926_07.png,train,ᮊᮦᮀ,,,,
train/88926_08.png,train,ᮊᮦᮀ,,,,
train/88926_09.png,train,ᮊᮦᮀ,,,,
train/88926_10.png,train,ᮊᮦᮀ,,,,
train/88926_11.png,train,ᮊᮦᮀ,,,,
train/88926_12.png,train,ᮊᮦᮀ,,,,
train/88926_13.png,train,ᮊᮦᮀ,,,,
train/88926_14.png,train,ᮊᮦᮀ,,,,
train/76537_00.png,train,ᮊᮧ,,,,
train/76537_01.png,train,ᮊᮧ,,,,
train/76537_02.png,train,ᮊᮧ,,,,
train/76537_03.png,train,ᮊᮧ,,,,
train/76537_04.png,train,ᮊᮧ,,,,
train/76537_05.png,train,ᮊᮧ,,,,
train/76537_06.png,train,ᮊᮧ,,,,
train/76537_07.png,train,ᮊᮧ,,,,
train/76537_08.png,train,ᮊᮧ,,,,
train/76537_09.png,train,ᮊᮧ,,,,
train/76537_10.png,train,ᮊᮧ,,,,
train/76537_11.png,train,ᮊᮧ,,,,
train/76537_12.png,train,ᮊᮧ,,,,
train/76537_13.png,train,ᮊᮧ,,,,
train/76537_14.png,train,ᮊᮧ,,,,
train/74547_00.png,train,ᮊᮧᮀ,,,,
train/74547_01.png,train,ᮊᮧᮀ,,,,
train/74547_02.png,train,ᮊᮧᮀ,,,,
train/74547_03.png,train,ᮊᮧᮀ,,,,
train/74547_04.png,train,ᮊᮧᮀ,,,,
train/74547_05.png,train,ᮊᮧᮀ,,,,
train/74547_06.png,train,ᮊᮧᮀ,,,,
train/74547_07.png,train,ᮊᮧᮀ,,,,
train/74547_08.png,train,ᮊᮧᮀ,,,,
train/74547_09.png,train,ᮊᮧᮀ,,,,
train/74547_10.png,train,ᮊᮧᮀ,,,,
train/74547_11.png,train,ᮊᮧᮀ,,,,
train/74547_12.png,train,ᮊᮧᮀ,,,,
train/74547_13.png,train,ᮊᮧᮀ,,,,
train/74547_14.png,train,ᮊᮧᮀ,,,,
train/67079_00.png,train,ᮊᮨ,,,,
train/67079_01.png,train,ᮊᮨ,,,,
train/67079_02.png,train,ᮊᮨ,,,,
train/67079_03.png,train,ᮊᮨ,,,,
train/67079_04.png,train,ᮊᮨ,,,,
train/67079_05.png,train,ᮊᮨ,,,,
train/67079_06.png,train,ᮊᮨ,,,,
train/67079_07.png,train,ᮊᮨ,,,,
train/67079_08.png,train,ᮊᮨ,,,,
train/67079_09.png,train,ᮊᮨ,,,,
train/67079_10.png,train,ᮊᮨ,,,,
train/67079_11.png,train,ᮊᮨ,,,,
train/67079_12.png,train,ᮊᮨ,,,,
train/67079_13.png,train,ᮊᮨ,,,,
train/67079_14.png,train,ᮊᮨ,,,,
train/22610_00.png,train,ᮊᮨᮁ,,,,
train/22610_01.png,train,ᮊᮨᮁ,,,,
train/22610_02.png,train,ᮊᮨᮁ,,,,
train/22610_03.png,train,ᮊᮨᮁ,,,,
train/22610_04.png,train,ᮊᮨᮁ,,,,
train/22610_05.png,train,ᮊᮨᮁ,,,,
train/22610_06.png,train,ᮊᮨᮁ,,,,
train/22610_07.png,train,ᮊᮨᮁ,,,,
train/22610_08.png,train,ᮊᮨᮁ,,,,
train/22610_09.png,train,ᮊᮨᮁ,,,,
train/22610_10.png,train,ᮊᮨᮁ,,,,
train/22610_11.png,train,ᮊᮨᮁ,,,,
train/22610_12.png,train,ᮊᮨᮁ,,,,
train/22610_13.png,train,ᮊᮨᮁ,,,,
train/22610_14.png,train,ᮊᮨᮁ,,,,
train/73974_00.png,train,ᮊᮩ,,,,
train/73974_01.png,train,ᮊᮩ,,,,
train/73974_02.png,train,ᮊᮩ,,,,
train/73974_03.png,train,ᮊᮩ,,,,
train/73974_04.png,train,ᮊᮩ,,,,
train/73974_05.png,train,ᮊᮩ,,,,
train/73974_06.png,train,ᮊᮩ,,,,
train/73974_07.png,train,ᮊᮩ,,,,
train/73974_08.png,train,ᮊᮩ,,,,
train/73974_09.png,train,ᮊᮩ,,,,
